YEAR,HHWT,MET2013,PUMA,OWNERSHPD,MORTAMT1,RENT,PERNUM,PERWT,SEX,AGE,MARST,RACE,HISPAN,EDUC,EMPSTAT,OCC2010,IND,INCTOT,FTOTINC,POVERTY,MIGMET1,MIGPLAC1,MIGPUMA1
2016,297,29820,407,22,0,830,3,254,2,35,6,5,0,10,3,4810,6990,30000,175000,242,,6.0,3700.0
2016,109,29820,409,22,0,870,1,109,2,28,6,1,0,6,1,4720,4870,20000,20000,160,,6.0,3700.0
2016,109,29820,409,22,0,870,3,96,1,26,6,1,0,6,1,5620,5380,27000,20000,217,,6.0,3700.0
2016,125,29820,406,22,0,620,2,154,1,15,6,1,1,2,0,9920,0,0,47000,194,,6.0,3700.0
2016,125,29820,406,22,0,620,4,203,1,21,6,1,1,7,1,3930,6570,22000,47000,194,,6.0,3700.0
2016,258,29820,408,22,0,800,1,259,2,31,6,2,0,6,2,5700,7590,2400,2400,19,,6.0,3700.0
2016,67,29820,411,22,0,950,1,67,1,69,1,1,0,6,1,430,7390,22810,53910,376,,6.0,5900.0
2016,67,29820,411,22,0,950,2,65,2,66,1,1,0,6,1,4800,7470,31100,53910,376,,6.0,5900.0
2016,150,29820,406,22,0,700,1,151,2,26,6,8,0,8,1,3910,6890,46000,46000,239,,6.0,3700.0
2016,150,29820,406,22,0,700,2,163,1,8,6,8,0,1,0,9920,0,9999999,46000,239,,6.0,3700.0
2016,150,29820,406,22,0,700,3,140,2,5,6,8,0,1,0,9920,0,9999999,46000,239,,6.0,3700.0
2016,67,29820,408,22,0,970,1,68,2,34,6,1,0,7,1,4760,5380,38000,38000,306,,6.0,3700.0
2016,136,29820,405,22,0,700,1,136,1,36,6,2,0,7,1,5240,5090,17000,17000,102,,6.0,3700.0
2016,136,29820,405,22,0,700,2,99,2,10,6,2,0,1,0,9920,0,9999999,17000,102,,6.0,3700.0
2016,59,29820,412,12,0,0,1,58,1,31,1,9,0,10,1,3820,9470,111000,241000,501,,6.0,3700.0
2016,51,29820,407,22,0,840,2,107,1,21,6,1,0,7,3,9830,9870,3000,3000,24,,6.0,3700.0
2016,272,29820,402,22,0,980,2,138,2,21,6,6,0,8,3,9920,0,0,0,1,,6.0,3700.0
2016,71,29820,407,22,0,1500,5,75,2,45,4,1,0,10,3,9920,0,14000,36000,113,,6.0,3700.0
2016,69,29820,403,22,0,720,1,69,2,42,6,2,0,11,3,9920,0,0,0,1,,6.0,3700.0
2016,118,29820,413,13,1400,0,1,118,1,67,1,1,2,7,1,2200,7880,58900,83100,444,,6.0,3700.0
2016,118,29820,413,13,1400,0,2,163,2,65,1,1,2,6,3,4700,5380,6800,83100,444,,6.0,3700.0
2016,118,29820,413,13,1400,0,3,226,1,71,4,1,2,6,3,9920,0,17400,83100,444,,6.0,3700.0
2016,68,29820,407,13,1400,0,1,69,2,64,1,1,0,6,3,5700,7270,20600,161600,501,,6.0,3700.0
2016,68,29820,407,13,1400,0,2,63,1,74,1,1,0,10,3,2140,7270,141000,161600,501,,6.0,3700.0
2016,75,29820,413,22,0,980,1,75,2,38,2,7,0,10,1,3730,7680,40000,40000,321,,6.0,3700.0
2016,68,29820,413,22,0,1200,1,68,1,43,6,6,0,10,1,220,770,110000,110000,501,,6.0,5900.0
2016,98,29820,401,13,830,0,1,98,2,39,6,1,0,10,1,9130,6170,40000,40000,321,,6.0,3700.0
2016,78,29820,405,22,0,1300,1,79,1,48,2,1,0,11,2,2600,6570,21000,21000,169,,6.0,3700.0
2016,47,29820,407,13,1600,0,3,109,1,46,4,1,0,6,1,6355,770,30000,124400,501,,6.0,3700.0
2016,84,29820,407,22,0,860,1,84,1,30,6,1,1,10,1,2010,8370,72000,72000,501,,6.0,3700.0
2016,47,29820,409,22,0,680,1,46,2,24,6,7,4,7,1,1050,7590,21600,21600,174,,6.0,3700.0
2016,32,29820,401,13,980,0,3,63,1,27,6,1,0,10,1,2825,2270,49000,49000,395,,6.0,5900.0
2016,75,29820,403,22,0,1500,2,92,2,49,1,1,1,7,3,5700,7290,32500,122500,501,,6.0,3700.0
2016,71,29820,409,12,0,0,2,62,2,26,6,1,4,6,1,4760,5490,50000,89000,402,,6.0,3700.0
2016,74,29820,407,22,0,1100,1,74,1,31,1,7,1,6,1,3820,9470,30000,30000,187,,6.0,3700.0
2016,74,29820,407,22,0,1100,2,84,2,25,1,6,0,7,3,5820,9480,0,30000,187,,6.0,3700.0
2016,79,29820,412,13,1200,0,2,121,1,41,1,6,0,6,2,5620,5380,75500,117400,230,,6.0,3700.0
2016,79,29820,412,13,1200,0,7,133,2,42,1,6,0,6,2,5240,6070,0,117400,230,,6.0,3700.0
2016,124,29820,401,22,0,840,1,124,1,35,4,1,1,6,1,3750,7290,34000,34000,275,,6.0,3700.0
2016,151,29820,403,22,0,1000,3,200,2,29,6,1,2,6,2,5240,3960,500,90000,208,,6.0,3700.0
2016,151,29820,403,22,0,1000,5,169,1,1,6,1,2,0,0,9920,0,9999999,90000,208,,6.0,3700.0
2016,151,29820,403,22,0,1000,7,193,1,28,4,1,2,6,1,4720,4970,20500,90000,208,,6.0,3700.0
2016,105,29820,407,22,0,870,1,105,1,33,1,8,0,6,1,310,8190,50000,120000,501,,6.0,3700.0
2016,105,29820,407,22,0,870,2,66,2,29,1,1,4,6,1,3130,8190,70000,120000,501,,6.0,3700.0
2016,197,29820,410,22,0,980,1,197,2,28,5,1,0,6,3,9920,0,0,0,1,,6.0,5900.0
2016,64,29820,408,22,0,1200,2,65,1,37,6,1,0,6,2,4110,8680,28000,70000,226,,6.0,3700.0
2016,83,29820,408,12,0,0,1,84,2,70,6,6,0,10,3,3130,8190,27000,54000,373,,6.0,3700.0
2016,105,29820,403,22,0,1000,2,133,2,28,1,6,0,10,1,430,7370,60100,131100,501,,6.0,3700.0
2016,133,29820,406,22,0,1100,3,287,2,18,6,1,4,6,3,9920,0,0,27300,74,,6.0,3700.0
2016,101,29820,402,13,1400,0,1,101,1,49,4,1,0,6,1,5840,6990,110000,110000,501,,6.0,3700.0
2016,90,29820,413,12,0,0,1,90,1,66,1,1,1,6,3,9920,0,106000,117300,501,,6.0,3700.0
2016,90,29820,413,12,0,0,2,140,2,63,1,6,1,6,3,5700,6870,11300,117300,501,,6.0,3700.0
2016,178,29820,407,22,0,910,1,179,2,24,6,1,1,6,1,4760,5080,6000,6000,36,,6.0,3700.0
2016,76,29820,401,13,600,0,1,75,1,74,4,7,1,6,3,9920,0,0,32600,115,,6.0,3700.0
2016,332,29820,406,12,0,0,2,283,1,24,6,7,1,8,1,4110,8660,6150,68150,231,,6.0,3700.0
2016,89,29820,405,0,0,0,1,89,1,24,6,2,0,8,3,5400,6690,4000,9999999,0,,6.0,3700.0
2016,130,29820,412,12,0,0,1,130,1,63,6,6,0,7,3,9920,0,24300,48300,302,,6.0,3700.0
2016,130,29820,412,12,0,0,2,184,1,65,6,6,0,7,3,9920,0,24000,48300,302,,6.0,3700.0
2016,52,29820,403,13,1200,0,4,146,1,52,4,1,1,6,3,9620,5790,1400,1400,11,,6.0,3700.0
2016,68,29820,410,22,0,1200,1,69,1,77,3,1,0,6,1,3930,7680,24500,24500,214,,6.0,3700.0
2016,68,29820,410,22,0,1200,2,76,2,60,5,1,0,7,3,9920,0,0,24500,1,,6.0,3700.0
2016,84,29820,405,0,0,0,1,84,1,24,6,8,4,6,3,5620,5380,0,9999999,0,,6.0,3700.0
2016,98,29820,405,22,0,520,1,98,2,58,3,3,1,6,3,9920,0,15600,15600,125,,6.0,3700.0
2016,62,29820,407,12,0,0,1,62,1,18,6,1,0,6,3,7720,3490,0,37100,233,,6.0,3700.0
2016,62,29820,407,12,0,0,2,102,2,40,4,1,0,11,2,4700,5170,37100,37100,233,,6.0,3700.0
2016,68,29820,407,22,0,1000,1,67,1,40,1,1,1,4,1,4760,4770,24000,36000,126,,6.0,5900.0
2016,68,29820,407,22,0,1000,3,113,2,14,6,1,1,3,0,9920,0,9999999,36000,126,,6.0,5900.0
2016,68,29820,407,22,0,1000,4,112,2,9,6,1,1,1,0,9920,0,9999999,36000,126,,6.0,5900.0
2016,68,29820,407,22,0,1000,5,116,2,5,6,1,1,0,0,9920,0,9999999,36000,126,,6.0,5900.0
2016,90,29820,411,22,0,2200,4,153,2,67,4,1,1,4,3,7010,4170,10000,93600,375,,6.0,3700.0
2016,73,29820,409,22,0,550,1,72,1,47,6,1,0,6,1,9140,6190,25000,25000,201,,6.0,5900.0
2016,201,29820,407,22,0,1500,1,201,1,32,1,1,0,8,3,9920,0,0,40000,166,,6.0,3700.0
2016,201,29820,407,22,0,1500,2,179,2,32,1,1,0,10,1,2550,7870,40000,40000,166,,6.0,3700.0
2016,201,29820,407,22,0,1500,3,205,1,9,6,1,0,1,0,9920,0,9999999,40000,166,,6.0,3700.0
2016,201,29820,407,22,0,1500,4,207,1,3,6,1,0,0,0,9920,0,9999999,40000,166,,6.0,3700.0
2016,68,29820,407,22,0,900,1,68,1,34,6,1,0,11,3,3320,8190,0,0,1,,6.0,5900.0
2016,119,29820,407,22,0,750,1,119,1,40,1,7,1,6,1,4000,8680,20500,20500,72,,6.0,3700.0
2016,119,29820,407,22,0,750,2,127,2,40,1,7,1,6,3,9920,0,0,20500,72,,6.0,3700.0
2016,119,29820,407,22,0,750,3,208,2,15,6,8,1,3,0,9920,0,0,20500,72,,6.0,3700.0
2016,119,29820,407,22,0,750,4,180,1,10,6,1,1,1,0,9920,0,9999999,20500,72,,6.0,3700.0
2016,119,29820,407,22,0,750,5,202,1,4,6,1,1,0,0,9920,0,9999999,20500,72,,6.0,3700.0
2016,60,29820,409,22,0,980,3,164,2,25,6,2,0,6,1,4720,5580,2400,46400,125,,6.0,3700.0
2016,60,29820,409,22,0,980,7,109,2,1,6,2,0,0,0,9920,0,9999999,46400,125,,6.0,3700.0
2016,71,39900,102,22,0,1700,1,71,1,25,6,1,0,11,1,2310,7860,10000,10000,80,,6.0,3700.0
2016,114,29820,409,22,0,750,1,114,1,54,5,1,1,7,1,430,7390,70000,70000,501,,6.0,5900.0
2016,114,29820,409,22,0,750,2,150,2,41,4,1,1,10,1,1530,7390,69000,69000,501,,6.0,5900.0
2016,53,29820,407,12,0,0,1,54,2,79,4,1,0,10,3,9920,0,13000,13000,113,,6.0,5900.0
2016,255,29820,408,22,0,850,1,254,1,51,1,1,0,7,3,9920,0,0,2000,10,,6.0,3700.0
2016,255,29820,408,22,0,850,2,239,2,48,1,1,0,6,3,9920,0,0,2000,10,,6.0,3700.0
2016,255,29820,408,22,0,850,3,430,1,26,6,1,0,6,2,9130,5670,2000,2000,10,,6.0,3700.0
2016,70,29820,408,22,0,1100,1,70,2,77,4,1,2,8,3,9920,0,26300,26300,231,,6.0,3700.0
2016,56,29820,403,22,0,600,1,55,2,41,1,2,0,10,1,5110,7970,37000,42600,265,,6.0,3700.0
2016,56,29820,403,22,0,600,2,48,1,41,1,1,0,6,3,9920,0,5600,42600,265,,6.0,3700.0
2016,92,29820,403,13,1200,0,1,92,1,30,1,7,1,7,1,4230,8660,35000,35000,145,,6.0,3700.0
2016,92,29820,403,13,1200,0,2,102,2,31,1,7,1,7,3,9920,0,0,35000,145,,6.0,3700.0
2016,92,29820,403,13,1200,0,3,109,1,9,6,7,1,1,0,9920,0,9999999,35000,145,,6.0,3700.0
2016,92,29820,403,13,1200,0,4,117,2,2,6,7,1,0,0,9920,0,9999999,35000,145,,6.0,3700.0
2016,57,29820,413,13,1100,0,1,57,2,32,6,1,0,10,1,430,9480,100000,100000,501,,6.0,3700.0
2016,90,29820,407,0,0,0,1,90,1,22,6,7,1,7,3,4000,4470,1000,9999999,0,,6.0,3700.0
2016,222,29820,408,13,1500,0,1,223,1,67,1,4,0,11,1,3300,8180,122700,163300,501,,6.0,3700.0
2016,222,29820,408,13,1500,0,2,213,2,63,1,6,0,10,3,9920,0,40600,163300,501,,6.0,3700.0
2016,73,29820,412,22,0,650,1,74,1,71,1,1,0,7,3,9620,4870,20300,29300,157,,6.0,3700.0
2016,73,29820,412,22,0,650,2,79,2,68,1,8,1,6,3,4720,5380,8400,29300,157,,6.0,3700.0
2016,73,29820,412,22,0,650,3,127,1,46,6,1,0,6,3,9920,0,600,29300,157,,6.0,3700.0
2016,128,14460,1000,13,1600,0,3,169,1,30,6,1,0,10,1,4340,8560,38100,38100,307,,6.0,3700.0
2016,59,37980,2102,13,910,0,1,59,2,32,6,1,4,11,1,3150,8290,98000,148000,501,,6.0,3700.0
2016,68,35620,601,22,0,2600,1,68,2,48,1,1,0,11,1,20,6970,152600,222800,501,,6.0,5900.0
2016,68,35620,601,22,0,2600,2,102,1,57,1,1,0,11,1,20,6870,70200,222800,501,,6.0,5900.0
2016,60,36140,2600,0,0,0,1,60,1,17,6,1,0,6,1,9820,9780,25000,9999999,0,,6.0,3700.0
2016,42,37980,2002,12,0,0,1,42,2,32,6,6,0,10,1,4700,5170,25000,59600,318,,6.0,3700.0
2016,51,36140,2600,13,2000,0,3,47,1,28,6,1,0,10,1,9620,4880,11700,153280,501,,6.0,3700.0
2016,51,36140,2600,13,2000,0,4,38,2,26,6,1,0,10,1,4760,5380,50000,50000,403,,6.0,3700.0
2016,71,35620,1902,12,0,0,3,95,1,30,4,1,1,6,1,4250,7770,21600,21600,174,,6.0,5900.0
2016,94,35620,905,22,0,1400,3,81,2,15,6,1,2,4,0,9920,0,0,62800,327,,6.0,3700.0
2016,71,35620,1504,0,0,0,1,71,2,19,6,1,0,6,3,9920,0,0,9999999,0,,6.0,3700.0
2016,134,35620,601,22,0,600,1,133,1,33,6,1,4,6,1,6260,770,24000,24000,193,,6.0,3700.0
2016,30,35620,601,12,0,0,2,52,1,36,6,6,0,10,2,1360,770,15000,41000,285,,6.0,3700.0
2016,98,35620,601,22,0,2700,1,98,1,41,1,1,0,11,1,1000,6870,201500,201500,501,,6.0,5900.0
2016,98,35620,601,22,0,2700,2,86,2,28,1,1,0,11,3,9920,0,0,201500,501,,6.0,5900.0
2016,30,35620,1504,0,0,0,1,30,2,19,6,1,0,6,3,9920,0,0,9999999,0,,6.0,3700.0
2016,29,35620,1003,21,0,0,2,69,1,19,6,1,0,6,3,6355,770,2000,2000,16,,6.0,5900.0
2016,48,35620,1402,22,0,600,3,65,2,11,6,2,0,1,0,9920,0,9999999,11600,60,,6.0,3700.0
2016,90,35620,1101,13,1800,0,3,157,1,36,6,1,0,6,1,9140,6190,6300,155400,501,,6.0,3700.0
2016,36,36140,2600,13,1200,0,3,32,1,28,6,1,0,10,1,2630,7470,39000,94000,501,,6.0,3700.0
2016,84,37980,2002,22,0,1800,1,84,1,31,1,4,0,11,1,2600,7390,59100,59100,308,,6.0,3700.0
2016,84,37980,2002,22,0,1800,2,134,2,30,1,4,0,11,3,230,7890,0,59100,308,,6.0,3700.0
2016,84,37980,2002,22,0,1800,3,146,2,1,6,4,0,0,0,9920,0,9999999,59100,308,,6.0,3700.0
2016,117,35620,303,22,0,1600,1,116,2,24,6,4,0,11,1,3060,8190,15000,15000,120,,6.0,5900.0
2016,77,10740,806,22,0,800,1,77,1,41,6,4,0,6,1,5240,6070,60000,60000,485,,6.0,3700.0
2016,78,10740,801,22,0,600,4,68,1,22,6,2,0,7,1,6440,770,30000,25400,241,,6.0,5900.0
2016,135,10740,801,22,0,1100,1,135,1,35,6,1,0,10,1,30,1370,90000,90000,501,,6.0,5900.0
2016,135,10740,801,22,0,1100,2,115,2,25,6,6,0,6,1,4700,8680,48000,90000,387,,6.0,5900.0
2016,34,10740,600,22,0,850,1,34,2,43,6,7,1,6,1,5240,7590,9700,10600,55,,6.0,3700.0
2016,34,10740,600,22,0,850,2,25,2,21,6,7,1,6,3,4720,8680,900,10600,55,,6.0,3700.0
2016,34,10740,600,22,0,850,3,20,1,9,6,7,1,1,0,9920,0,9999999,10600,55,,6.0,3700.0
2016,56,35620,3202,13,200,0,3,87,1,29,6,4,0,11,1,3060,8190,58000,373000,501,,6.0,3700.0
2016,74,35620,4004,22,0,1300,1,74,1,41,1,1,0,11,1,2100,8560,250400,305400,501,,6.0,3700.0
2016,74,35620,4004,22,0,1300,2,76,2,41,1,6,0,10,1,720,7780,55000,305400,501,,6.0,3700.0
2016,74,35620,4004,22,0,1300,3,123,1,3,6,8,0,1,0,9920,0,9999999,305400,501,,6.0,3700.0
2016,77,40380,1300,13,600,0,3,149,2,23,6,1,0,10,1,4760,4970,8000,88000,469,,6.0,3700.0
2016,79,35620,3708,22,0,860,2,80,1,19,6,2,4,6,3,9920,0,0,15000,78,,6.0,3700.0
2016,113,35620,3702,22,0,1400,2,178,2,27,6,2,0,10,2,2850,6570,12000,32400,129,,6.0,3700.0
2016,46,40380,1300,12,0,0,2,93,2,42,1,1,0,7,1,5940,6170,5000,70000,240,,6.0,3700.0
2016,46,40380,1300,12,0,0,4,51,2,13,6,1,0,2,0,9920,0,9999999,70000,240,,6.0,3700.0
2016,46,40380,1300,12,0,0,5,38,1,5,6,1,0,1,0,9920,0,9999999,70000,240,,6.0,3700.0
2016,149,35620,4112,0,0,0,1,149,2,10,6,8,2,1,0,9920,0,9999999,9999999,0,,6.0,3700.0
2016,34,40380,1400,12,0,0,1,34,1,60,1,1,0,6,1,8965,3980,38000,64200,400,,6.0,3700.0
2016,34,40380,1400,12,0,0,2,35,2,60,1,1,0,6,1,8965,2280,26200,64200,400,,6.0,3700.0
2016,162,35620,3809,22,0,1300,1,163,2,35,1,7,1,11,1,2310,7860,80000,140000,501,,6.0,3700.0
2016,120,45060,701,0,0,0,1,120,2,18,6,4,0,6,3,3640,7980,3400,9999999,0,,6.0,5900.0
2016,75,35620,4101,13,1600,0,2,68,2,23,6,4,0,10,1,800,7280,50000,117000,501,,6.0,3700.0
2016,168,40380,906,22,0,1000,1,168,2,25,6,4,0,10,3,2810,5590,40000,40000,321,,6.0,3700.0
2016,103,35620,3807,12,0,0,1,103,2,23,6,4,0,10,1,4760,5170,4300,4300,34,,6.0,5900.0
2016,78,35620,4001,22,0,2600,1,78,2,24,6,1,1,10,3,2200,7870,0,0,1,,6.0,5900.0
2016,117,35620,4106,0,0,0,1,117,1,19,6,2,4,6,2,2000,7860,0,9999999,0,,6.0,3700.0
2016,66,35620,4002,22,0,850,2,73,2,29,6,1,0,10,1,30,9170,37500,37500,303,,6.0,3700.0
2016,138,35620,3805,12,0,0,2,156,2,28,6,1,0,11,1,2850,6570,25000,696000,501,,6.0,3700.0
2016,82,35620,3809,22,0,3200,2,128,2,32,6,1,0,10,1,30,8590,32000,32000,258,,6.0,5900.0
2016,57,10580,1900,0,0,0,1,57,1,19,6,1,0,6,3,4150,8680,0,9999999,0,,6.0,3700.0
2016,211,35620,3209,13,2500,0,1,211,2,59,4,1,0,10,1,2310,7860,110000,110000,501,,6.0,3700.0
2016,128,35620,4001,22,0,3500,2,173,2,25,6,1,0,11,1,2630,1990,115000,115000,501,,6.0,5900.0
2016,36,35620,4015,22,0,890,2,39,1,24,6,1,0,7,2,4030,8680,0,0,1,,6.0,5900.0
2016,45,35620,3810,22,0,2800,1,45,2,23,6,1,0,10,1,2310,7860,40000,40000,324,,6.0,3700.0
2016,45,35620,3810,22,0,2800,2,80,1,26,6,1,0,10,3,2310,7860,38000,40000,307,,6.0,3700.0
2016,52,27060,2300,0,0,0,1,52,1,19,6,1,0,6,3,9920,0,0,9999999,0,,6.0,3700.0
2016,69,35620,4103,13,1700,0,1,69,2,44,2,4,0,10,1,5240,6970,80000,89900,481,,6.0,3700.0
2016,230,35620,4103,22,0,1600,1,230,1,27,1,4,0,11,1,5240,6870,55000,55000,346,,6.0,3700.0
2016,230,35620,4103,22,0,1600,2,253,2,31,1,4,0,11,3,9920,0,0,55000,346,,6.0,3700.0
2016,39,35620,3802,22,0,1200,1,39,1,22,6,1,0,10,3,4620,8670,0,0,1,,6.0,3700.0
2016,4,35620,2801,0,0,0,1,4,2,18,6,1,0,6,3,9920,0,0,9999999,0,,6.0,5900.0
2016,97,35620,4006,22,0,1100,1,98,1,23,6,7,1,10,1,2825,7470,9500,9500,76,,6.0,3700.0
2016,51,35620,3105,22,0,3200,2,101,1,27,6,4,0,10,1,2600,6570,12000,12000,97,,6.0,3700.0
2016,51,35620,3105,22,0,3200,3,67,1,23,6,1,0,10,1,2600,6570,12000,12000,97,,6.0,3700.0
2016,51,35620,3105,22,0,3200,4,76,1,23,6,6,0,10,1,2600,6570,12000,12000,97,,6.0,3700.0
2016,131,35620,3810,12,0,0,1,131,1,56,6,1,0,11,1,10,7070,388000,388000,501,,6.0,3700.0
2016,83,35620,4001,22,0,2200,1,83,2,25,6,8,0,10,1,2630,6672,40000,40000,323,,6.0,3700.0
2016,70,35620,3311,12,0,0,4,96,2,23,6,1,0,10,2,4650,8560,3500,185500,501,,6.0,3700.0
2016,78,35620,3212,12,0,0,3,114,1,23,6,1,0,10,1,2850,4180,42000,312000,501,,6.0,3700.0
2016,57,35620,4001,22,0,1800,3,73,2,19,6,1,0,7,1,5860,7470,5000,5000,40,,6.0,3700.0
2016,58,35620,3810,22,0,3000,2,81,2,25,6,1,0,10,1,430,7470,60000,150000,483,,6.0,3700.0
2016,144,35620,3810,22,0,3000,1,144,1,54,4,1,0,7,1,1300,7380,398000,398000,501,,6.0,5900.0
2016,86,35620,3809,22,0,190,2,129,2,21,6,1,0,7,1,2850,7470,10000,10000,81,,6.0,3700.0
2016,196,35620,3801,22,0,1300,2,323,2,29,6,1,0,10,1,5360,6480,81000,81000,501,,6.0,3700.0
2016,39,35620,4001,22,0,1800,1,39,1,37,6,1,0,6,1,4500,8970,30000,30000,242,,6.0,3700.0
2016,170,35620,3806,22,0,1800,1,170,2,25,6,1,0,10,1,2810,6672,70000,73100,456,,6.0,3700.0
2016,98,35620,3807,0,0,0,1,98,2,18,6,1,0,6,3,9920,0,0,9999999,0,,6.0,3700.0
2016,71,35620,3708,22,0,170,2,103,1,36,6,1,4,6,1,4110,8680,25000,33700,234,,6.0,3700.0
2016,31,10580,1900,0,0,0,1,31,1,19,6,1,0,6,3,4150,8680,0,9999999,0,,6.0,3700.0
2016,112,15380,1207,13,700,0,2,112,1,22,6,1,0,5,1,4000,8680,12700,93900,489,,6.0,5900.0
2016,74,35620,3809,22,0,2500,1,74,1,25,6,6,0,10,1,1020,6970,95200,95200,501,,6.0,3700.0
2016,54,35620,4112,0,0,0,1,54,2,10,6,8,2,1,0,9920,0,9999999,9999999,0,,6.0,3700.0
2016,145,35620,4001,22,0,2500,2,155,1,22,6,1,0,7,1,4920,7070,11000,11000,89,,6.0,3700.0
2016,57,34820,4800,22,0,870,1,57,2,26,6,6,0,6,1,4520,8990,26300,26300,211,,6.0,5900.0
2016,57,34820,4800,22,0,870,2,110,2,19,6,4,0,6,1,3600,8170,1000,1000,8,,6.0,5900.0
2016,29,39580,1201,22,0,1600,1,29,2,32,1,1,0,11,1,2100,9470,78000,130000,501,,6.0,3700.0
2016,29,39580,1201,22,0,1600,2,47,1,36,1,1,0,10,1,6200,770,52000,130000,501,,6.0,3700.0
2016,256,16740,5400,13,850,0,1,256,2,33,1,1,0,10,3,4700,770,40000,95000,497,,6.0,5900.0
2016,256,16740,5400,13,850,0,2,287,1,33,1,1,0,10,1,430,6380,55000,95000,497,,6.0,5900.0
2016,256,16740,5400,13,850,0,3,183,1,1,6,1,0,0,0,9920,0,9999999,95000,497,,6.0,5900.0
2016,59,16740,3400,0,0,0,1,59,1,22,6,1,0,8,3,4720,4970,21620,9999999,0,,6.0,5900.0
2016,55,16740,3106,13,2500,0,1,55,2,48,1,1,0,10,1,30,7070,61000,246000,501,,6.0,3700.0
2016,55,16740,3106,13,2500,0,2,61,1,48,1,1,0,10,1,4700,6990,185000,246000,501,,6.0,3700.0
2016,55,16740,3106,13,2500,0,3,46,1,11,6,1,0,2,0,9920,0,9999999,246000,501,,6.0,3700.0
2016,55,16740,3106,13,2500,0,4,47,1,9,6,1,0,1,0,9920,0,9999999,246000,501,,6.0,3700.0
2016,92,16740,3105,22,0,420,1,92,1,54,2,1,2,8,3,7140,6070,13500,13500,109,,6.0,3700.0
2016,83,16740,3106,13,800,0,3,133,2,61,5,2,0,6,3,9920,0,11400,69400,276,,6.0,3700.0
2016,41,49180,1801,0,0,0,1,41,1,18,6,1,0,7,1,2720,7870,3600,9999999,0,,6.0,3700.0
2016,57,39580,1205,22,0,1200,1,57,1,32,6,1,1,7,1,1000,7870,32000,32000,258,,6.0,5900.0
2016,57,39580,1205,22,0,1200,2,53,2,28,6,1,1,11,1,3230,8270,53000,32000,427,,6.0,5900.0
2016,109,24140,4000,0,0,0,1,109,1,20,6,2,0,7,1,3820,9680,18000,9999999,0,,6.0,3700.0
2016,94,16740,3400,0,0,0,1,94,1,22,6,1,0,8,3,4720,4970,21620,9999999,0,,6.0,5900.0
2016,7,24140,4000,0,0,0,1,7,1,20,6,2,0,7,1,3820,9680,18000,9999999,0,,6.0,3700.0
2016,8,22180,5002,0,0,0,1,8,1,30,6,4,0,8,1,5500,9680,23800,9999999,0,,6.0,3700.0
2016,98,22180,5002,0,0,0,1,98,1,30,6,4,0,8,1,5500,9680,23800,9999999,0,,6.0,3700.0
2016,154,16740,3001,22,0,80,1,153,2,26,6,1,0,10,2,9920,9920,0,0,1,,6.0,3700.0
2016,81,22180,5001,22,0,870,2,206,1,18,6,6,0,6,3,9920,0,0,35000,218,,6.0,5900.0
2016,62,16740,3105,21,0,0,1,61,1,52,3,1,2,0,1,6230,770,15600,15600,125,,6.0,3700.0
2016,30,39580,1201,22,0,1300,1,30,2,31,6,1,0,10,1,310,8680,38000,38000,304,,6.0,3700.0
2016,23,16740,3400,0,0,0,1,23,1,22,6,1,0,8,3,4720,4970,21620,9999999,0,,6.0,5900.0
2016,52,18140,3800,0,0,0,1,52,2,18,6,1,0,6,1,4110,4980,1700,9999999,0,,6.0,3700.0
2016,22,17460,908,0,0,0,1,22,1,18,6,2,1,7,3,5860,7270,560,9999999,0,,6.0,3700.0
2016,80,10420,1804,0,0,0,1,80,1,19,6,6,0,6,3,9920,0,0,9999999,0,,6.0,3700.0
2016,29,18140,4106,13,1500,0,3,34,1,35,4,1,0,6,3,9920,0,10100,104100,501,,6.0,5900.0
2016,21,15940,3300,13,480,0,1,21,1,56,4,1,0,11,1,2040,9160,9100,9100,73,,6.0,3700.0
2016,21,17460,908,0,0,0,1,21,1,19,6,4,0,6,3,9920,0,0,9999999,0,,6.0,3700.0
2016,72,30620,2500,13,430,0,3,76,1,67,4,1,0,6,3,9920,0,18800,50500,163,,6.0,3700.0
2016,102,18140,4104,13,3800,0,1,102,1,27,1,1,0,11,1,2100,7270,65870,71550,451,,6.0,3700.0
2016,102,18140,4104,13,3800,0,2,110,2,27,1,1,0,10,3,310,8660,5680,71550,451,,6.0,3700.0
2016,33,17140,5700,13,3800,0,3,38,2,30,1,1,0,10,1,150,6480,50000,201270,501,,6.0,3700.0
2016,33,17140,5700,13,3800,0,4,41,1,34,1,1,0,10,1,8140,2980,4200,201270,501,,6.0,3700.0
2016,105,18140,3800,13,3800,0,3,348,2,27,6,1,0,10,1,3130,8190,18000,440800,501,,6.0,3700.0
2016,118,18140,4101,22,0,4,1,119,1,25,6,1,0,6,3,5620,5380,750,750,6,,6.0,3700.0
2016,121,49660,1500,13,200,0,3,123,2,40,1,8,2,7,2,620,770,22800,77700,232,,6.0,3700.0
2016,121,49660,1500,13,200,0,4,156,1,14,6,8,2,2,0,9920,0,9999999,77700,232,,6.0,3700.0
2016,121,49660,1500,13,200,0,5,126,1,2,6,8,2,0,0,9920,0,9999999,77700,232,,6.0,3700.0
2016,121,49660,1500,13,200,0,6,197,1,40,1,1,2,6,1,6230,8570,32800,77700,232,,6.0,3700.0
