State00,PUMA00,GEOID00,GISJOIN00,State10,PUMA10,GEOID10,GISJOIN10,State10_Name,PUMA10_Name,CPUMA00,CPUMA10,PUMA00_Pop00,PUMA10_Pop00,Part_Pop00,pPUMA00_Pop00,pPUMA10_Pop00,PUMA00_Pop10,PUMA10_Pop10,Part_Pop10,pPUMA00_Pop10,pPUMA10_Pop10,PUMA00_Land,PUMA10_Land,Part_Land,pPUMA00_Land,pPUMA10_Land
22,02001,2202001,G22002001,22,02200,2202200,G22002200,Louisiana,Regional Planning Commission 1--St. Tammany Parish (Northwest),411,411,"133,374","92,605","85,099",63.80,91.89,"164,260","120,069","110,946",67.54,92.40,"2,712,278,197","1,365,279,740","940,088,954",34.66,68.86
22,02001,2202001,G22002001,22,02201,2202201,G22002201,Louisiana,Regional Planning Commission 2--St. Tammany Parish (Southeast),411,411,"133,374","98,663","4,349",3.26,4.41,"164,260","113,671","6,146",3.74,5.41,"2,712,278,197","824,687,091","38,147,796",1.41,4.63
22,02002,2202002,G22002002,22,02200,2202200,G22002200,Louisiana,Regional Planning Commission 1--St. Tammany Parish (Northwest),411,411,"101,820","92,605","7,506",7.37,8.11,"116,648","120,069","9,123",7.82,7.60,"1,211,610,387","1,365,279,740","425,071,092",35.08,31.13
22,02002,2202002,G22002002,22,02201,2202201,G22002201,Louisiana,Regional Planning Commission 2--St. Tammany Parish (Southeast),411,411,"101,820","98,663","94,314",92.63,95.59,"116,648","113,671","107,525",92.18,94.59,"1,211,610,387","824,687,091","786,539,295",64.92,95.37
22,02100,2202100,G22002100,22,02000,2202000,G22002000,Louisiana,South Central Planning & Development Commission 2--Lafourche & Assumption Parishes,413,413,"113,362","113,362","113,362",100.00,100.00,"119,739","119,739","119,739",100.00,100.00,"3,635,676,908","3,635,684,779","3,635,676,908",100.00,100.00
22,02200,2202200,G22002200,22,02000,2202000,G22002000,Louisiana,South Central Planning & Development Commission 2--Lafourche & Assumption Parishes,414,413,"104,503","113,362",0,0.00,0.00,"111,860","119,739",0,0.00,0.00,"3,189,686,392","3,635,684,779","7,871",0.00,0.00
22,02200,2202200,G22002200,22,02100,2202100,G22002100,Louisiana,South Central Planning & Development Commission 3--Terrebonne Parish,414,414,"104,503","104,503","104,503",100.00,100.00,"111,860","111,860","111,860",100.00,100.00,"3,189,686,392","3,189,678,521","3,189,678,521",100.00,100.00
22,02300,2202300,G22002300,22,01300,2201300,G22001300,Louisiana,"Acadiana Regional Development District 5--Iberia, St. Mary & St. Martin Parishes",409,409,"102,083","175,349","102,083",100.00,58.22,"106,810","180,050","106,810",100.00,59.32,"3,348,921,658","4,835,565,291","3,348,921,658",100.00,69.26
22,02400,2202400,G22002400,22,01600,2201600,G22001600,Louisiana,Capital Region Planning Commission 5--Ascension Parish,412,410,"112,332","76,627",0,0.00,0.00,"120,806","107,215",0,0.00,0.00,"1,900,088,910","751,046,540","1,037",0.00,0.00
22,02400,2202400,G22002400,22,01900,2201900,G22001900,Louisiana,South Central Planning & Development Commission 1--River Parishes,412,412,"112,332","112,332","112,332",100.00,100.00,"120,806","120,806","120,806",100.00,100.00,"1,900,088,910","1,900,217,804","1,900,087,873",100.00,99.99
22,02500,2202500,G22002500,22,01100,2201100,G22001100,Louisiana,Acadiana Regional Development District 2--Acadia & Vermilion Parishes,409,409,"127,073","112,768","53,807",42.34,47.71,"131,176","119,772","57,936",44.17,48.37,"4,522,341,231","4,735,213,249","3,035,699,543",67.13,64.11
22,02500,2202500,G22002500,22,01300,2201300,G22001300,Louisiana,"Acadiana Regional Development District 5--Iberia, St. Mary & St. Martin Parishes",409,409,"127,073","175,349","73,266",57.66,41.78,"131,176","180,050","73,240",55.83,40.68,"4,522,341,231","4,835,565,291","1,486,641,688",32.87,30.74
23,00100,2300100,G23000100,23,00200,2300200,G23000200,Maine,"Northwest Maine--Oxford, Somerset, Franklin & Piscataquis Counties",417,417,"179,581","152,345",0,0.00,0.00,"191,277","158,364",0,0.00,0.00,"2,822,600,952","30,196,658,736","4,845",0.00,0.00
23,00100,2300100,G23000100,23,00700,2300700,G23000700,Maine,Sagadahoc & Cumberland (North) Counties--Bath City & Brunswick,417,417,"179,581","101,877","3,469",1.93,3.41,"191,277","103,059","3,742",1.96,3.63,"2,822,600,952","1,480,354,142","80,904,400",2.87,5.47
23,00100,2300100,G23000100,23,00800,2300800,G23000800,Maine,South Maine--York (West) & Cumberland (West) Counties,417,417,"179,581","162,602","138,348",77.04,85.08,"191,277","173,683","147,776",77.26,85.08,"2,822,600,952","3,017,260,084","2,564,144,859",90.84,84.98
23,00100,2300100,G23000100,23,00900,2300900,G23000900,Maine,Cumberland (Outside Portland) & York (East) Counties--Biddeford & Saco Cities,417,417,"179,581","119,172","37,764",21.03,31.69,"191,277","128,436","39,759",20.79,30.96,"2,822,600,952","754,390,875","177,546,847",6.29,23.54
23,00200,2300200,G23000200,23,00900,2300900,G23000900,Maine,Cumberland (Outside Portland) & York (East) Counties--Biddeford & Saco Cities,420,417,"103,715","119,172",0,0.00,0.00,"108,602","128,436",0,0.00,0.00,"130,064,516","754,390,875","193,938",0.15,0.03
23,00200,2300200,G23000200,23,01000,2301000,G23001000,Maine,"Cumberland County (Southeast)--Portland, South Portland & Westbrook Cities",420,420,"103,715","103,917","103,715",100.00,99.81,"108,602","108,920","108,602",100.00,99.71,"130,064,516","134,260,286","129,870,577",99.85,96.73
23,00300,2300300,G23000300,23,00700,2300700,G23000700,Maine,Sagadahoc & Cumberland (North) Counties--Bath City & Brunswick,417,417,"136,353","101,877","30,489",22.36,29.93,"146,963","103,059","32,061",21.82,31.11,"1,411,502,042","1,480,354,142","377,670,202",26.76,25.51
23,00300,2300300,G23000300,23,00800,2300800,G23000800,Maine,South Maine--York (West) & Cumberland (West) Counties,417,417,"136,353","162,602","24,254",17.79,14.92,"146,963","173,683","25,907",17.63,14.92,"1,411,502,042","3,017,260,084","452,792,043",32.08,15.01
23,00300,2300300,G23000300,23,00900,2300900,G23000900,Maine,Cumberland (Outside Portland) & York (East) Counties--Biddeford & Saco Cities,417,417,"136,353","119,172","81,408",59.70,68.31,"146,963","128,436","88,677",60.34,69.04,"1,411,502,042","754,390,875","576,650,089",40.85,76.44
23,00300,2300300,G23000300,23,01000,2301000,G23001000,Maine,"Cumberland County (Southeast)--Portland, South Portland & Westbrook Cities",417,420,"136,353","103,917",202,0.15,0.19,"146,963","108,920",318,0.22,0.29,"1,411,502,042","134,260,286","4,389,708",0.31,3.27
23,00400,2300400,G23000400,23,00400,2300400,G23000400,Maine,Kennebec County,417,418,"101,535","117,114",0,0.00,0.00,"101,713","122,151",0,0.00,0.00,"2,200,908,289","2,246,877,010","1,189",0.00,0.00
23,00400,2300400,G23000400,23,00500,2300500,G23000500,Maine,"Coastal Maine Region--Hancock, Knox, Waldo & Lincoln Counties",417,417,"101,535","161,305","33,616",33.11,20.84,"101,713","167,397","34,457",33.88,20.58,"2,200,908,289","8,124,569,377","1,179,185,076",53.58,14.51
23,00400,2300400,G23000400,23,00700,2300700,G23000700,Maine,Sagadahoc & Cumberland (North) Counties--Bath City & Brunswick,417,417,"101,535","101,877","67,919",66.89,66.67,"101,713","103,059","67,256",66.12,65.26,"2,200,908,289","1,480,354,142","1,021,722,024",46.42,69.02
23,00500,2300500,G23000500,23,00500,2300500,G23000500,Maine,"Coastal Maine Region--Hancock, Knox, Waldo & Lincoln Counties",417,417,"124,087","161,305","124,087",100.00,76.93,"129,183","167,397","129,183",100.00,77.17,"6,853,396,698","8,124,569,377","6,853,396,698",100.00,84.35
23,00600,2300600,G23000600,23,00400,2300400,G23000400,Maine,Kennebec County,418,418,"117,114","117,114","117,114",100.00,100.00,"122,151","122,151","122,151",100.00,100.00,"2,246,712,455","2,246,877,010","2,246,685,996",100.00,99.99
23,00600,2300600,G23000600,23,00600,2300600,G23000600,Maine,Androscoggin County,418,419,"117,114","103,793",0,0.00,0.00,"122,151","107,702",0,0.00,0.00,"2,246,712,455","1,211,926,448","17,290",0.00,0.00
23,00600,2300600,G23000600,23,00700,2300700,G23000700,Maine,Sagadahoc & Cumberland (North) Counties--Bath City & Brunswick,418,417,"117,114","101,877",0,0.00,0.00,"122,151","103,059",0,0.00,0.00,"2,246,712,455","1,480,354,142","9,170",0.00,0.00
23,00700,2300700,G23000700,23,00400,2300400,G23000400,Maine,Kennebec County,419,418,"103,793","117,114",0,0.00,0.00,"107,702","122,151",0,0.00,0.00,"1,211,973,302","2,246,877,010","15,797",0.00,0.00
23,00700,2300700,G23000700,23,00600,2300600,G23000600,Maine,Androscoggin County,419,419,"103,793","103,793","103,793",100.00,100.00,"107,702","107,702","107,702",100.00,100.00,"1,211,973,302","1,211,926,448","1,211,909,158",99.99,100.00
23,00700,2300700,G23000700,23,00700,2300700,G23000700,Maine,Sagadahoc & Cumberland (North) Counties--Bath City & Brunswick,419,417,"103,793","101,877",0,0.00,0.00,"107,702","103,059",0,0.00,0.00,"1,211,973,302","1,480,354,142","48,347",0.00,0.00
23,00800,2300800,G23000800,23,00200,2300200,G23000200,Maine,"Northwest Maine--Oxford, Somerset, Franklin & Piscataquis Counties",417,417,"135,110","152,345","135,110",100.00,88.69,"140,829","158,364","140,829",100.00,88.93,"19,937,809,545","30,196,658,736","19,937,312,334",100.00,66.02
23,00800,2300800,G23000800,23,00400,2300400,G23000400,Maine,Kennebec County,417,418,"135,110","117,114",0,0.00,0.00,"140,829","122,151",0,0.00,0.00,"19,937,809,545","2,246,877,010","174,028",0.00,0.01
23,00800,2300800,G23000800,23,00800,2300800,G23000800,Maine,South Maine--York (West) & Cumberland (West) Counties,417,417,"135,110","162,602",0,0.00,0.00,"140,829","173,683",0,0.00,0.00,"19,937,809,545","3,017,260,084","323,182",0.00,0.01
23,00900,2300900,G23000900,23,00100,2300100,G23000100,Maine,Northeast Maine--Aroostook & Washington Counties,417,416,"165,756","107,879",0,0.00,0.00,"175,215","104,726",0,0.00,0.00,"19,151,218,781","23,915,896,940","876,302",0.00,0.00
23,00900,2300900,G23000900,23,00200,2300200,G23000200,Maine,"Northwest Maine--Oxford, Somerset, Franklin & Piscataquis Counties",417,417,"165,756","152,345","17,235",10.40,11.31,"175,215","158,364","17,535",10.01,11.07,"19,151,218,781","30,196,658,736","10,259,341,556",53.57,33.98
23,00900,2300900,G23000900,23,00300,2300300,G23000300,Maine,Penobscot County,417,417,"165,756","144,919","144,919",87.43,100.00,"175,215","153,923","153,923",87.85,100.00,"19,151,218,781","8,799,013,320","8,799,013,320",45.94,100.00
23,00900,2300900,G23000900,23,00500,2300500,G23000500,Maine,"Coastal Maine Region--Hancock, Knox, Waldo & Lincoln Counties",417,417,"165,756","161,305","3,602",2.17,2.23,"175,215","167,397","3,757",2.14,2.24,"19,151,218,781","8,124,569,377","91,987,603",0.48,1.13
23,01000,2301000,G23001000,23,00100,2300100,G23000100,Maine,Northeast Maine--Aroostook & Washington Counties,416,416,"107,879","107,879","107,879",100.00,100.00,"104,726","104,726","104,726",100.00,100.00,"23,915,020,639","23,915,896,940","23,915,020,639",100.00,100.00
24,00100,2400100,G24000100,24,00100,2400100,G24000100,Maryland,Allegany & Garrett Counties--Cumberland City,421,421,"104,776","104,776","104,776",100.00,100.00,"105,184","105,184","105,184",100.00,100.00,"2,774,541,082","2,774,552,734","2,774,540,496",100.00,100.00
24,00100,2400100,G24000100,54,00300,5400300,G54000300,West Virginia,Monongalia & Preston Counties--Morgantown City,421,1054,"104,776","111,200",0,0.00,0.00,"105,184","129,709",0,0.00,0.00,"2,774,541,082","2,612,952,793",587,0.00,0.00
24,00200,2400200,G24000200,24,00200,2400200,G24000200,Maryland,Washington County--Hagerstown City,422,422,"131,923","131,923","131,923",100.00,100.00,"147,430","147,430","147,430",100.00,100.00,"1,185,643,853","1,185,644,138","1,185,643,631",100.00,100.00
24,00200,2400200,G24000200,54,00400,5400400,G54000400,West Virginia,"Berkeley, Jefferson, Mineral, Hampshire & Morgan Counties",422,1052,"131,923","180,319",0,0.00,0.00,"147,430","227,384",0,0.00,0.00,"1,185,643,853","4,475,269,710",222,0.00,0.00
24,00300,2400300,G24000300,24,00301,2400301,G24000301,Maryland,Frederick County (Outside Greater Frederick City),423,423,"195,277","101,551","101,551",52.00,100.00,"233,385","120,513","120,513",51.64,100.00,"1,709,780,270","1,465,089,833","1,464,897,832",85.68,99.99
24,00300,2400300,G24000300,24,00302,2400302,G24000302,Maryland,Frederick County (Central)--Greater Frederick City,423,423,"195,277","93,726","93,726",48.00,100.00,"233,385","112,872","112,872",48.36,100.00,"1,709,780,270","244,873,508","244,873,508",14.32,100.00
24,00300,2400300,G24000300,24,01001,2401001,G24001001,Maryland,"Montgomery County (North & West)--Olney, Damascus, Clarksburg & Darnestown",423,439,"195,277","103,090",0,0.00,0.00,"233,385","130,995",0,0.00,0.00,"1,709,780,270","742,713,543","8,930",0.00,0.00
24,00400,2400400,G24000400,24,00400,2400400,G24000400,Maryland,Carroll County,424,424,"150,897","150,897","150,897",100.00,100.00,"167,134","167,134","167,134",100.00,100.00,"1,159,264,865","1,159,264,865","1,159,264,865",100.00,100.00
24,00501,2400501,G24000501,24,00501,2400501,G24000501,Maryland,Baltimore County (Outer),425,425,"109,970","109,970","109,970",100.00,100.00,"118,622","118,622","118,622",100.00,100.00,"1,009,534,478","1,009,507,387","1,009,503,919",100.00,100.00
24,00501,2400501,G24000501,24,00504,2400504,G24000504,Maryland,"Baltimore County--Towson (East & Central), Parkville & Carney",425,428,"109,970","109,029",0,0.00,0.00,"118,622","116,249",0,0.00,0.00,"1,009,534,478","68,460,810","29,116",0.00,0.04
24,00501,2400501,G24000501,24,00505,2400505,G24000505,Maryland,"Baltimore County--Perry Hall, Middle River & Rosedale",425,429,"109,970","101,132",0,0.00,0.00,"118,622","109,793",0,0.00,0.00,"1,009,534,478","103,444,165","1,061",0.00,0.00
24,00501,2400501,G24000501,24,00601,2400601,G24000601,Maryland,"Harford County (North & West)--Bel Air Town, Fallston & Jarrettsville",425,432,"109,970","118,227",0,0.00,0.00,"118,622","134,113",0,0.00,0.00,"1,009,534,478","822,296,651",156,0.00,0.00
24,00501,2400501,G24000501,24,00901,2400901,G24000901,Maryland,Howard County (West)--Columbia (West) & Ellicott City (Northwest),425,437,"109,970","110,187",0,0.00,0.00,"118,622","127,318",0,0.00,0.00,"1,009,534,478","473,324,680",226,0.00,0.00
24,00502,2400502,G24000502,24,00502,2400502,G24000502,Maryland,"Baltimore County--Randallstown (East), Owings Mills, Milford Mill & Reisterstown",426,426,"106,098","106,098","106,098",100.00,100.00,"123,997","123,997","123,997",100.00,100.00,"95,538,196","95,538,196","95,538,196",100.00,100.00
24,00503,2400503,G24000503,24,00501,2400501,G24000501,Maryland,Baltimore County (Outer),427,425,"108,804","109,970",0,0.00,0.00,"112,693","118,622",0,0.00,0.00,"111,239,332","1,009,507,387",16,0.00,0.00
24,00503,2400503,G24000503,24,00503,2400503,G24000503,Maryland,"Baltimore County--Pikesville (South), Lochearn, Cockeysville & Mays Chapel",427,427,"108,804","108,804","108,804",100.00,100.00,"112,693","112,693","112,693",100.00,100.00,"111,239,332","111,239,316","111,239,316",100.00,100.00
24,00504,2400504,G24000504,24,00504,2400504,G24000504,Maryland,"Baltimore County--Towson (East & Central), Parkville & Carney",428,428,"109,029","109,029","109,029",100.00,100.00,"116,249","116,249","116,249",100.00,100.00,"68,431,694","68,460,810","68,431,694",100.00,99.96
24,00505,2400505,G24000505,24,00501,2400501,G24000501,Maryland,Baltimore County (Outer),429,425,"101,132","109,970",0,0.00,0.00,"109,793","118,622",0,0.00,0.00,"103,452,777","1,009,507,387",59,0.00,0.00
24,00505,2400505,G24000505,24,00505,2400505,G24000505,Maryland,"Baltimore County--Perry Hall, Middle River & Rosedale",429,429,"101,132","101,132","101,132",100.00,100.00,"109,793","109,793","109,793",100.00,100.00,"103,452,777","103,444,165","103,443,103",99.99,100.00
24,00505,2400505,G24000505,24,00506,2400506,G24000506,Maryland,"Baltimore County--Dundalk, Essex & Edgemere",429,430,"101,132","111,596",0,0.00,0.00,"109,793","112,670",0,0.00,0.00,"103,452,777","75,612,919","9,615",0.01,0.01
24,00506,2400506,G24000506,24,00506,2400506,G24000506,Maryland,"Baltimore County--Dundalk, Essex & Edgemere",430,430,"111,596","111,596","111,596",100.00,100.00,"112,670","112,670","112,670",100.00,100.00,"75,603,304","75,612,919","75,603,304",100.00,99.99
24,00507,2400507,G24000507,24,00507,2400507,G24000507,Maryland,"Baltimore County--Catonsville, Woodlawn & Arbutus",431,431,"107,663","107,663","107,663",100.00,100.00,"111,005","111,005","111,005",100.00,100.00,"85,785,917","85,791,914","85,785,176",100.00,99.99
24,00507,2400507,G24000507,24,00902,2400902,G24000902,Maryland,"Howard County (East)--Columbia (East), Ellicott City (Southeast) & Elkridge",431,438,"107,663","137,655",0,0.00,0.00,"111,005","159,767",0,0.00,0.00,"85,785,917","176,091,747",741,0.00,0.00
24,00601,2400601,G24000601,24,00501,2400501,G24000501,Maryland,Baltimore County (Outer),432,425,"118,227","109,970",0,0.00,0.00,"134,113","118,622",0,0.00,0.00,"822,623,959","1,009,507,387","3,394",0.00,0.00
24,00601,2400601,G24000601,24,00601,2400601,G24000601,Maryland,"Harford County (North & West)--Bel Air Town, Fallston & Jarrettsville",432,432,"118,227","118,227","118,227",100.00,100.00,"134,113","134,113","134,113",100.00,100.00,"822,623,959","822,296,651","822,282,865",99.96,100.00
24,00601,2400601,G24000601,24,00602,2400602,G24000602,Maryland,Harford County (South & East)--Aberdeen & Havre de Grace Cities,432,433,"118,227","100,363",0,0.00,0.00,"134,113","110,713",0,0.00,0.00,"822,623,959","309,746,194","337,700",0.04,0.11
24,00602,2400602,G24000602,24,00601,2400601,G24000601,Maryland,"Harford County (North & West)--Bel Air Town, Fallston & Jarrettsville",433,432,"100,363","118,227",0,0.00,0.00,"110,713","134,113",0,0.00,0.00,"309,422,124","822,296,651","13,630",0.00,0.00
24,00602,2400602,G24000602,24,00602,2400602,G24000602,Maryland,Harford County (South & East)--Aberdeen & Havre de Grace Cities,433,433,"100,363","100,363","100,363",100.00,100.00,"110,713","110,713","110,713",100.00,100.00,"309,422,124","309,746,194","309,408,494",100.00,99.89
24,00700,2400700,G24000700,24,00700,2400700,G24000700,Maryland,Cecil County,434,434,"105,148","85,951","85,951",81.74,100.00,"121,305","101,108","101,108",83.35,100.00,"1,614,217,292","896,842,946","896,842,946",55.56,100.00
24,00700,2400700,G24000700,24,01300,2401300,G24001300,Maryland,"Queen Anne's, Talbot, Caroline, Dorchester & Kent Counties",434,434,"105,148","154,018","19,197",18.26,12.46,"121,305","171,461","20,197",16.65,11.78,"1,614,217,292","4,603,927,417","717,374,347",44.44,15.58
24,00801,2400801,G24000801,24,00801,2400801,G24000801,Maryland,"Baltimore City--Sandtown-Winchester, Ashburton & Mount Washington",435,435,"101,737","150,879","101,737",100.00,67.43,"96,256","139,733","96,256",100.00,68.89,"35,792,007","44,894,597","35,773,422",99.95,79.68
24,00801,2400801,G24000801,24,00802,2400802,G24000802,Maryland,"Baltimore City--Guilford, Roland Park & Druid Lake",435,435,"101,737","116,393",0,0.00,0.00,"96,256","111,436",0,0.00,0.00,"35,792,007","31,729,699","18,585",0.05,0.06
24,00802,2400802,G24000802,24,00801,2400801,G24000801,Maryland,"Baltimore City--Sandtown-Winchester, Ashburton & Mount Washington",435,435,"103,215","150,879",0,0.00,0.00,"98,588","139,733",0,0.00,0.00,"29,424,663","44,894,597",158,0.00,0.00
24,00802,2400802,G24000802,24,00802,2400802,G24000802,Maryland,"Baltimore City--Guilford, Roland Park & Druid Lake",435,435,"103,215","116,393","89,128",86.35,76.58,"98,588","111,436","86,452",87.69,77.58,"29,424,663","31,729,699","25,923,449",88.10,81.70
24,00802,2400802,G24000802,24,00803,2400803,G24000803,Maryland,"Baltimore City--Frankford, Belair-Edison & Loch Raven",435,435,"103,215","123,145","14,087",13.65,11.44,"98,588","120,466","12,136",12.31,10.07,"29,424,663","34,724,166","3,501,056",11.90,10.08
24,00803,2400803,G24000803,24,00803,2400803,G24000803,Maryland,"Baltimore City--Frankford, Belair-Edison & Loch Raven",435,435,"109,058","123,145","109,058",100.00,88.56,"108,330","120,466","108,330",100.00,89.93,"31,223,110","34,724,166","31,223,110",100.00,89.92
24,00804,2400804,G24000804,24,00804,2400804,G24000804,Maryland,"Baltimore City--Inner Harbor, Canton & Bayview",436,436,"136,085","136,085","136,085",100.00,100.00,"130,707","130,707","130,707",100.00,100.00,"42,976,613","42,976,107","42,976,107",100.00,100.00
24,00804,2400804,G24000804,24,00805,2400805,G24000805,Maryland,"Baltimore City--Irvington, Ten Hills & Cherry Hill",436,435,"136,085","124,652",0,0.00,0.00,"130,707","118,619",0,0.00,0.00,"42,976,613","55,309,326",506,0.00,0.00
24,00805,2400805,G24000805,24,00801,2400801,G24000801,Maryland,"Baltimore City--Sandtown-Winchester, Ashburton & Mount Washington",435,435,"100,631","150,879","49,142",48.83,32.57,"89,523","139,733","43,477",48.57,31.11,"19,017,117","44,894,597","9,121,017",47.96,20.32
24,00805,2400805,G24000805,24,00802,2400802,G24000802,Maryland,"Baltimore City--Guilford, Roland Park & Druid Lake",435,435,"100,631","116,393","27,265",27.09,23.42,"89,523","111,436","24,984",27.91,22.42,"19,017,117","31,729,699","5,787,666",30.43,18.24
24,00805,2400805,G24000805,24,00805,2400805,G24000805,Maryland,"Baltimore City--Irvington, Ten Hills & Cherry Hill",435,435,"100,631","124,652","24,224",24.07,19.43,"89,523","118,619","21,062",23.53,17.76,"19,017,117","55,309,326","4,108,434",21.60,7.43
24,00806,2400806,G24000806,24,00507,2400507,G24000507,Maryland,"Baltimore County--Catonsville, Woodlawn & Arbutus",435,431,"100,428","107,663",0,0.00,0.00,"97,557","111,005",0,0.00,0.00,"51,207,123","85,791,914","6,738",0.01,0.01
24,00806,2400806,G24000806,24,00805,2400805,G24000805,Maryland,"Baltimore City--Irvington, Ten Hills & Cherry Hill",435,435,"100,428","124,652","100,428",100.00,80.57,"97,557","118,619","97,557",100.00,82.24,"51,207,123","55,309,326","51,200,385",99.99,92.57
24,00901,2400901,G24000901,24,00901,2400901,G24000901,Maryland,Howard County (West)--Columbia (West) & Ellicott City (Northwest),437,437,"110,187","110,187","110,187",100.00,100.00,"127,318","127,318","127,318",100.00,100.00,"473,324,454","473,324,680","473,324,454",100.00,100.00
24,00902,2400902,G24000902,24,00902,2400902,G24000902,Maryland,"Howard County (East)--Columbia (East), Ellicott City (Southeast) & Elkridge",438,438,"137,655","137,655","137,655",100.00,100.00,"159,767","159,767","159,767",100.00,100.00,"176,091,006","176,091,747","176,091,006",100.00,100.00
24,01001,2401001,G24001001,24,00301,2400301,G24000301,Maryland,Frederick County (Outside Greater Frederick City),439,423,"103,090","101,551",0,0.00,0.00,"130,995","120,513",0,0.00,0.00,"742,812,624","1,465,089,833","160,413",0.02,0.01
24,01001,2401001,G24001001,24,01001,2401001,G24001001,Maryland,"Montgomery County (North & West)--Olney, Damascus, Clarksburg & Darnestown",439,439,"103,090","103,090","103,090",100.00,100.00,"130,995","130,995","130,995",100.00,100.00,"742,812,624","742,713,543","742,649,391",99.98,99.99
24,01001,2401001,G24001001,24,01002,2401002,G24001002,Maryland,Montgomery County (West Central)--Germantown & Montgomery Village,439,440,"103,090","114,454",0,0.00,0.00,"130,995","128,331",0,0.00,0.00,"742,812,624","62,632,540",59,0.00,0.00
24,01001,2401001,G24001001,24,01003,2401003,G24001003,Maryland,"Montgomery County (Central)--Rockville, Gaithersburg Cities & North Potomac",439,441,"103,090","153,276",0,0.00,0.00,"130,995","176,640",0,0.00,0.00,"742,812,624","113,299,396","2,761",0.00,0.00
24,01002,2401002,G24001002,24,01001,2401001,G24001001,Maryland,"Montgomery County (North & West)--Olney, Damascus, Clarksburg & Darnestown",440,439,"114,454","103,090",0,0.00,0.00,"128,331","130,995",0,0.00,0.00,"62,633,387","742,713,543","2,544",0.00,0.00
24,01002,2401002,G24001002,24,01002,2401002,G24001002,Maryland,Montgomery County (West Central)--Germantown & Montgomery Village,440,440,"114,454","114,454","114,454",100.00,100.00,"128,331","128,331","128,331",100.00,100.00,"62,633,387","62,632,540","62,630,843",100.00,100.00
24,01003,2401003,G24001003,24,01001,2401001,G24001001,Maryland,"Montgomery County (North & West)--Olney, Damascus, Clarksburg & Darnestown",441,439,"153,276","103,090",0,0.00,0.00,"176,643","130,995",0,0.00,0.00,"113,498,723","742,713,543",93,0.00,0.00
24,01003,2401003,G24001003,24,01002,2401002,G24001002,Maryland,Montgomery County (West Central)--Germantown & Montgomery Village,441,440,"153,276","114,454",0,0.00,0.00,"176,643","128,331",0,0.00,0.00,"113,498,723","62,632,540","1,637",0.00,0.00
24,01003,2401003,G24001003,24,01003,2401003,G24001003,Maryland,"Montgomery County (Central)--Rockville, Gaithersburg Cities & North Potomac",441,441,"153,276","153,276","153,276",100.00,100.00,"176,643","176,640","176,640",100.00,100.00,"113,498,723","113,299,396","113,292,931",99.82,99.99
24,01003,2401003,G24001003,24,01004,2401004,G24001004,Maryland,"Montgomery County (South)--Bethesda, Potomac & North Bethesda",441,442,"153,276","167,775",0,0.00,0.00,"176,643","178,147",3,0.00,0.00,"113,498,723","147,199,669","170,060",0.15,0.12
24,01003,2401003,G24001003,24,01005,2401005,G24001005,Maryland,"Montgomery County (East Central)--Wheaton, Aspen Hill & Glenmont",441,443,"153,276","123,676",0,0.00,0.00,"176,643","134,896",0,0.00,0.00,"113,498,723","60,867,213","34,002",0.03,0.06
24,01004,2401004,G24001004,24,01001,2401001,G24001001,Maryland,"Montgomery County (North & West)--Olney, Damascus, Clarksburg & Darnestown",442,439,"167,708","103,090",0,0.00,0.00,"178,144","130,995",0,0.00,0.00,"146,948,289","742,713,543","10,289",0.01,0.00
24,01004,2401004,G24001004,24,01003,2401003,G24001003,Maryland,"Montgomery County (Central)--Rockville, Gaithersburg Cities & North Potomac",442,441,"167,708","153,276",0,0.00,0.00,"178,144","176,640",0,0.00,0.00,"146,948,289","113,299,396","1,518",0.00,0.00
24,01004,2401004,G24001004,24,01004,2401004,G24001004,Maryland,"Montgomery County (South)--Bethesda, Potomac & North Bethesda",442,442,"167,708","167,775","167,708",100.00,99.96,"178,144","178,147","178,144",100.00,100.00,"146,948,289","147,199,669","146,911,126",99.97,99.80
24,01004,2401004,G24001004,24,01005,2401005,G24001005,Maryland,"Montgomery County (East Central)--Wheaton, Aspen Hill & Glenmont",442,443,"167,708","123,676",0,0.00,0.00,"178,144","134,896",0,0.00,0.00,"146,948,289","60,867,213","3,277",0.00,0.01
24,01004,2401004,G24001004,24,01007,2401007,G24001007,Maryland,Montgomery County (Southeast)--Takoma Park City & Silver Spring,442,445,"167,708","104,026",0,0.00,0.00,"178,144","107,247",0,0.00,0.00,"146,948,289","34,060,566","22,079",0.02,0.06
24,01005,2401005,G24001005,24,01001,2401001,G24001001,Maryland,"Montgomery County (North & West)--Olney, Damascus, Clarksburg & Darnestown",443,439,"123,676","103,090",0,0.00,0.00,"134,897","130,995",0,0.00,0.00,"60,937,950","742,713,543","42,297",0.07,0.01
24,01005,2401005,G24001005,24,01003,2401003,G24001003,Maryland,"Montgomery County (Central)--Rockville, Gaithersburg Cities & North Potomac",443,441,"123,676","153,276",0,0.00,0.00,"134,897","176,640",0,0.00,0.00,"60,937,950","113,299,396","2,187",0.00,0.00
24,01005,2401005,G24001005,24,01004,2401004,G24001004,Maryland,"Montgomery County (South)--Bethesda, Potomac & North Bethesda",443,442,"123,676","167,775",0,0.00,0.00,"134,897","178,147",0,0.00,0.00,"60,937,950","147,199,669","52,622",0.09,0.04
